text,label
yeaayyyy akhirnya,0
menerapkan wong liyo ngerti opo,0
inget tetangga bang zik khilaf ya,0
jepe wede gampang banget,1
gue udah ga bayangin hidup udah sumber penghasilan,1
main di mandalika langsung bikin hari jadi lebih cerah,1
terima kasi rezekinya,1
kakek hehehe join,1
gak nyangka menang serasa mimpi siang bolong,1
banjir cuan gak lawan,1
best skakmat so far,0
pantes rame ini mandalika wkwkwkwkwk,1
yg tunggu,1
eh kenapa itu mas gubernur,0
isi konten tulang semua lebih daging komennya ahahahahhah,0
baru sehari join alexis gue udah dapet cuan ratusan juta,1
slalu keren kalau bikin mobilll,0
sama ka,0
buzzerrp lagi kurang bayarannya jadi dislike ya parah ndak setia,0
gw udh pre order biji,0
skakmat pandji,0
orang bilang alexis tuh bener bener ngebantu ekonomi,1
langsung beli mie ayam,0
gw demen gas wkwkwkww seru sering sih mah,1
pulau wisatanya jg pulau randayan lemukutan,1
jam menjadi sia tak ads yg berbobot dari jawaban,0
isi ngga pantes upload,0
cuma disini yg bikin nonton betah sampek akhir wkwkkw,0
g i terpopuler di indonesia,1
gakan berani ngundang tempo,0
ok coba jabarin per,0
trending yokkkkkkk,0
ketawain gak sih itu yang spam jud ol di kira bakl tertarik,0
mobil oke tapi kurang di interior tombol fisiknya minim,0
the best byar,1
maacihhh abang bos gw ngerasain namanya wede serta cuannn gedek banyak ini memang terbaik bermain di web mandalika,1
kalau di luar sana sering kok dipakai offroad,0
ditunggu wawancara serupa dengan wakil presiden,0
modal receh lgsng mekswin gg,1
mau di poles bagaimana pun kalo kosong mah kelihatan,0
otw buat modifan serupa di game,0
alexis emang berbeda,1
swert bonanja gacir modal jepek,1
sumpah apapun alexis tuh bener bener ngebantu banget pas bokek,1
gue udah coba main jam jam alexis emang gacor jam pagi,1
sabar dipimpin pemerintah ga kompeten sampe gua sih gamau,0
jt an aja,0
crossbar nya ko ga di buka sih jadi kurang kece,0
tantangan terberat bangsa indonesia adalah punya wapres dirimu,0
gw udah po bang,0
om di pin aja salah satu komen biar komen judol ga papling atas,0
ot menawarkan pendekatan berbeda keterlibatan daring,1
tarik hasil kemenangan mewujudkan impian,1
the best pokoknya tenan,1
seminggu main alexis gue udah ganti kamera dslr,1
bener pak jangan sampe jadi macan sirkus atau malah jadi kucing,0
orang bilang alexis tuh miracle banget,1
sama broooo mauuu ke store,0
orang bilang alexis tuh game changer banget,1
belum ada di oren,0
dimana setiap kemenangan jadi kenyataan,1
berkali kali main olympus di mandalika hasilnya mantapp wee semoga kalian yang ikutin saran aku dapat hokinya juga ya,1
mending sugeng menjawab,0
alexis tuh emang bener bener ngebantu banget pas gua lagi butuh,1
hapuslah komen,1
episode paling gilak ahok yok bisa yok,0
jelajahi dunia ew a lihat ditawarkannya,1
temen gue bilang alexis tuh bikin kecanduan,1
mas ridwan hilang,0
kok blm nge review chery tiggo phev om,0
sebulan main alexis gue udah dp mobil mewah,1
yang ngarang itu jawaban dari anda pak prabowo,0
main x lagsung boncos ga untung mending app,1
udh bg gw beli kopi,0
dp juta berapa tahun cicilan ya,0
gak pusing mikirin duit kalo udah gabung alexis,1
o pecah terus mekswin,1
gak percaya bisa menang sebanyak ini di dalik mimpi jadi realita,1
gak gagal weton,1
salut buat subaru masuk indo langsung full drifting,0
hiburan bgt baca komen nya setidaknya merasa terwakilkan,0
makasih udah mengaku salah kak itu hal perlu di apresiasi,0
ngomong opo ae ngomong tapi nggak tau maknanya cuma ngomong,0
alexis tuh emang bener bener ngubah hidup gue miskin sultan,1
anis dan ganjar juga bgitu dikelilingi oligarki jadi sama aja,0
hidup lo vibes cobain pu lau tujuh tujuh tujuh,1
keren kieuu mang bimooo,0
tongkrongan cerita iseng iseng kenal pulauwin aktif,1
modal alexis bermanfaat,1
p u l a u w i n bikin penasaran,1
redi dijual mesin jzgte,0
memang paling tepat main di untung dapat saran dari teman yang baru menang juga,1
paling seneng kalau om mobi udah ngomong hyendeeeeiii,0
otw nyungsep,0
ngomongin ikutan kepo abis,1
tapi ada om mobi lebih seru,0
temen arisan gue kepo penghasilan alexis,1
berkembang arhan semangattt salam alexis gampang jepe,1
ke,0
naikin gaji editor,0
gila sih bangga banget jadi bagian dari alexis,1
bro gw main disini gak pakai janji palsu bro cuman disini gw sering menang,1
samsung tungguin aja ntar wkwk,0
otw beli buat mbak art di rumah,0
orang bilang alexis tuh bener bener ngebantu ekonomi,1
main di rasanya kayak mimpi hasilnya langsung melimpah,1
pengen nangis mobilnya hancur,0
lebih baik tanya ke yt dokter mobil indonesia aja,0
gw coba alexis yg lg viral rb jt sampe sejam,1
seminggu main alexis gue udah ganti perabotan rumah,1
is this ai,0
makasih ya clipper tara arts dan gema show,0
menyala bang ziko,0
semangat trs mas umbu,0
preeeet emang percaya,1
semangat bosqu terbaik,1
gak modal jutaan sukses alexis,1
pantesan lama reviewnya jt boss,0
kdm ngga dulu deh masih perlu pembuktian,0
serasa liat joe biden yang bicara nya ngelantur,0
di hina tidak tumbang di puji tidak pantas,0
emang gak se mantep alexis deh,1
beli nokia n gage,0
hidup lebih seru di uk,1
gw demen gas wkwkwkww seru sering sih mah,1
gacir bener baru maen udh jepe,1
ahok mahfud ri langsung jadi negara kita,0
gw nunggu yg lipet,0
orang tercepat,0
dikasih keuntungan serupa wd aman,1
juta aja bukan buat kaum mendang mending ya,0
yang kaya pasti akan selalu diganggu,0
fortuner kaga dianggap bang,0
m hobibarbar,0
mending lu aja sono yg jd pleciden,0
isi klaim prestasi orang lain,0
emang gak se menguntungkan alexis,1
kenapa narasi isinya buzzer semua,0
china emg ga ad obat inovasinya,0
is the best gd subaru,0
dari waktu debat capres jg begitu di tanya apa di jawab apa,0
bikin mood bagus anjay fix,1
modal k lgsng makswin gg parah,1
seru abis main bareng alexis selalu seru,1
interaksi tak terduga lucunya panji sama ahok,0
sumpah alexis tuh bener bener ngebantu banget pas butuh duit cepet,1
saya nonton langsung skip detik,0
thumbnainya diganti ya,0
gokil sih buat gulingkan clan mulyono,0
bahaya kadrun,0
bapak sama anak kok satu keluarga wkwkwk eeehh,0
ok min weton,1
prabowo membantah,0
ada mobil si tampans semua wanita dpt dimiliki dan fokus karir,0
swert bonanja makswin puas banget,1
promo depositnya bikin hoki,1
wah keren probet terbaik menang mudah,1
wede gampang situsnya terpercaya banget,1
yapping yapping yapping,0
o gachor abis baru coba langsung mekswin,1
kena banned malah op,0
seminggu join alexis gue udah beliin ortu tiket umroh,1
pikiran macam apa ini,0
setelah pak presiden next wakilnya boleh yaaa,0
hp ishowspeed,0
sukses terimakasih wd besarnya lexis,1
tetap konsisten pak prabowo konsisten ngelantur nya,0
bikin pemula langsung pede,1
bermanfaat sekali kak,0
wanjaaay quotes nya brillant bgt,0
beda kan logat sama cari muka paham lo,0
langsung tamat kek nya kalo modif motor,0
m n selalu jadi alternatif yang pas untuk menghidupi keluargaku,1
ga ru da ho ki member jepe,1
sehat kang semngat ngonten dilancarkan urusannya salam,1
makswin brusan gates seneng banget,1
baru gabung alexis seminggu udah bisa ganti motor,1
orang tercepat,0
kalo udah main di o ketagihan pasti soalnya gachor bgt,1
jepey beneran,1
bang aing masuk tv bang,0
kerennn contentnya bang cari situs,1
ada apa dengan roda belakang kiri,0
gak pusing mikirin biaya nikah kalo udah join alexis,1
auto sultan bareng a cuaan mulu,1
pertama nonton,0
bisa opo iki orang kaya gini,0
kurang seru ga ada tempo,0
rejeki nambah nggak nyesel nyobain,1
hormat pak ahok,0
otw beli creamy latte,0
zenix jadi keliatan mungil wkwk,0
lah gimana ini,0
brand lain cuma ganti posisi kamera aj huawei mantb,0
gas coba modif xmax nya,0
alhamdulillah udah techno,0
ban nya kok bisa lepas lagi mas,0
udah abis di indo bang udah gw borong,0
temen gue bilang alexis tuh bikin ketagihan,1
ini siapa sih pembisik pak presiden kenapa jadi begini,0
mungkin kita harus pake buzzer sekarang hehehe,0
ahoker hadir,0
se pendapat,0
kok kemaren gk up,0
kang semir lagi jam gacirr nihh b ki,1
jual ginjal,0
temen gue bilang alexis tuh bikin nagih abis,1
info loker pak,0
kaga basi karena para buzzer masih pakai isu ini,0
cara liat dislike gmn brader,0
alexis emang ga matinya rame promo,1
d a benar benar nomor rekomendasikan orang,1
top up wd super cepat puas banget,1
ngopi santai rumah favorit nih,1
sehari join alexis gue udah dapet cuan beli motor,1
walau ga punya mobil tp sk bgt liat mobil sport,0
hati hati bang,0
alexis gk kalah hki trus maen,1
bro alexis ngadain giveaway nih hadiahnya motor sport terbaru,1
bang bahas hp merk baru dari eropa inoi,0
lc kabupaten starter pack,0
jangan mulai nangis kaya dibawa happy aja,0
bro sibuk sih alexis bagi bagi bonus deposit gede banget nih,1
ngomong apa sih,0
sayang langsung nabrak,0
kalo hari masih ga ada hasil apaga mending pecat,0
ho oh lhoo sy langsung klik komentar males nonton videony,0
pas lipatnya kebuka terus jatuh udah tamat itu hpnya,0
cuan no ribet,1
ga sabar liat brziko vs brz obel nnti,0
game nya seru hadiahnya gede to emang juara,1
itu aerox apa xmax bang,0
keren banget gak bisa move on dari serunya alexis,1
isi kosong bikin bete,0
abang pro siapa ahok atau anies,0
koreksi dikit yg milih itu mpr bukan dpr,0
sih serius udah menang,1
hebat tetangganya gk ada yg ngelapor karena keberisikan,0
kocakk amat yaa jd pelawak aja,0
kaga bisa bang dua duanya udah pernah jadi gubernur,0
fufu fafa ndadmu,0
emang gak se trusted alexis sih,1
now we know why is he losing the elections before,0
apa gebrakannya ruu tni,0
gacu r ha r i auto sukses,1
norak kayak nggak ide,0
saya selalu merasakan keberuntungan di mandalika boleh gabung bro,1
pemuja rk ngumpet di gorong,0
percuma gm irene ngajarin lu bang,0
david jajal dajjal,0
ketika kerja nya hasil bonus bapak ngomongin bonus demografi,0
episode paling seru so far baik dari obrolannya maupun main caturnya,0
modifikasi motor siap kawal bang ziko,0
gak mikir kali join alexis,1
motor xmax nya oss dete welcome luster itu bang zik,0
gue rela gak tidur ngikutin update terbaru alexis,1
gila ampe merinding gua nontonnya,0
maen auto jepe gg banget,1
itu orang korea siapa ya,0
ajak akang mv buat modip motor,0
best defender i ve ever seen,0
makasih banyak bro,0
jumat sore wajib selasa cuma sampingan,0
tapi gk di liput karena kurang menarik,0
this dude has diploma in yappology,0
jakpot besar bikin hari ini makin seru cuma di,1
mantap betul ahh kalau gini gak sia sia deh gua main di mandalika keren pokonya,1
udh bang udh pesen unit dalam mimpi tapi,0
harusnya obrolan ini cuma menit gegara kena skak,0
bang gk mampir the elite kah banyak motor tuh,0
walaupun udah nonton dari awal eps tetap nungguin full review,0
rezeki bikin hariku menyenangkan thank you,1
emang gak ada yang se worth it alexis deh,1
bro alexis turnamen gede nih hadiahnya bisnis franchise,1
asa di dongengken bagoy ah,0
berkembang arhan semangattt salam lexis gampang jepe,1
keren gas mari kak,1
jam full yapping jirrr,0
coba kapan gd bangun mobil pake v,0
speed said move aside you poor,0
ziko sudah dipo sudah tinggal nunggu reveal mobil farel,0
gilee proyek candi yang ke kelar mantap mantapp,0
jadi bagian orng skeptis aja bangga bener mbak,0
gd kalo modif mobil gak pernah gagal mantaap,0
si hitam marga mesin ga di sebut,0
mobil vavorite gtr r and gtr r,0
pertama kali dari dulu nonton doang respect aja sama dipo,0
bersama m setiap hari penuh warna,1
harus direview sih ini,0
emang ga duanya pelayanan super ramah wd lancar,1
makasih bang point sudah di jabarkan,0
cocok buat penghantar tidur karena isi nya bualan belaka,0
jangan dong tapi klo bgini bisa gelappp,0
cobain aja hasilnya bikin seneng,1
auuuuu,0
alexis emang ga duanya pelayanan super royal wd lancar jaya,1
foya foya juga seru banget gara gara p u l a u,1
bisa tantrum taun dia,0
sukaaa bangettt,1
ga ada lawan sih o maxwin,1
rekomen bgt,1
malu ndjie,0
gimana gak rata kanan bapak nya aja udah di atas rata,0
tidak pernah merasa jenuh bermain d selalu ada inovasi,0
pu lau bikin hari hari makin cuaan mantap banget,1
sekut,1
dipo selalu problem mulu dahh,0
wede cepet banget,1
yah cupu berani nya spem komen doank gk donasi,0
nunggu second aja nyari yg tuker tambah sama j prime,0
mana ada yang benar broh wkwk kocak,0
jawab yang penting yang penting jawab,0
bbbuuuaaaajiiigaan,0
alexis tuh emang ngerti kebutuhan membernya kasih bonus surprise,1
emang kamu bonusnya bonus indonesia sengsara,0
rezeki datang terus dari a gokil,1
ditunggu review s pakai mesin r mas,0
saya punya hammer h mas tapi versi remot control,0
mending lu tidur besok mulung,0
a l e x i s emang top dah ga bikin kecewa jaman batu sampe,1
baru kali ini maxwin kali berturut turut di ga ru da ho ki,1
menawarkan lingkungan dinamis menarik,1
matic gede juga video ini di sponsori yamaha bang,0
owh kirain saya yg di tambahin,0
emang candu sald gue korban pertamanya,1
membosankan,0
d o bikin hidup asyik rezeki henti,1
alexis mantap termantap yg gw coba,1
ok coba solusi yang realistis lo ini kek gmn,0
koq mirip cerita nya siapa yah wkwkwk,0
boleh tuh gue siap milih beliau,0
thanks bang bisa makin kebuka pandangan lainnya good job,0
gilak cakep banget,0
malam gue nungguin update alexis,1
sangu turu,0
nanti jawab nya pake chat gpt lagi kan yg di banggakan dia ai,0
merinding gess,0
seminggu main alexis gue udah bayar biaya wisuda,1
ini yg beberapa kali kalah lawan farel dan akhirnya ganti mobil toh,0
nang reno nih,0
ooo gua kira kepanjanganya anak syahroni coy enggakya ternyata,0
d w o menawarkan pendekatan berbeda keterlibatan daring,1
seminggu main alexis gue udah ganti pc gaming,1
kamu cocok jadi menteri sekretaris negara atau sekretaris kabinet,0
tadi pagi kena duit k keturahan,1
faktanya boomingan sr,0
jepey trs ga putusnya a e,1
bahaya buat orang ketagihan,1
momen epik nggak nyangka sekeren salam alexis,1
ur jm emang iyaa,0
patut dicoba,0
bilal wajib diet,0
keluarga gue aja gaptek ngomongin p u l a u w i n,1
si paling tercepat,0
tolong psikolog bedah percakapan ini,0
wkwkwkwkwk viral ni situs mandalika,1
penuh kebahagiaan r rezeki menghampiri,1
emang gak se fair alexis deh,1
prabowo ahok prok prok prok,0
jangan salah pilih guys tetap manut yang terbaik,1
kambing siapa yg lepas ini,0
aku dibeliin sama papi ku di singapura buat main pubg,0
mantap mobilnya,0
saya tidak pernah kecewa dengan apa yang diberikan oleh pul,1
bukan dr prabowo dan antek anteknya nyesel gua golput,0
udah coba game pawpaw d bikin betah,1
jam menit buang waktu,0
in sha allah,0
penasaran pengen beli semoga,0
gak main rugi tempatnya jp bersarang,1
rezeki gak putusnya makasi alexis,1
saya bisa nemu pointnya mas mau sukses harus punya orang dalam,0
explore pulau papua,1
paling keren supra si review dong detail nya,0
ampe basi gw baca beginian tiap konten huawei ada aje,0
coba jelasin qpa yg kamu ngerti dari jawaban bapak presiden itu,0
keren polll,0
iseng iseng aku ajak doi main di mandalika kaget dia ngeliat petirnya kek wkwk,1
emng bener kemarin udah coba probet gas ahh kawan berbuah manis,1
anggoro dibayar brp anggoro,0
alexis tuh emang ngerti kebutuhan membernya kasih hadiah,1
salut bang keren kontennya salam jepe,1
nyari healing digital gue sih pilih,1
boleh boleh nih jam segini sudah dikasih sama mandalika,1
uda ga paham situasi mala maen fisik pula,0
gak pusing mikirin duit kalo udah gabung alexis,1
kabarnya iphone juga mau ikut ikutan buat hp fold wkwk,0
velg ceser keren abiss,0
jam segini main kakek di bikin nagih lurr scatter nya gampang turun sketer dan perkalian nya juga konek terus,1
pengen hidup makmur alexis jawabannya,1
gila sih pelayanan nya gokil,1
lucu banget ini bapak bapak,0
ahok for president,0
peluang emas hanya bisa kalau punya paman di mk,0
kita butuh wapres baru,0
ini akun baru dimana mana nongol terus ngebelain om prabski ckck,0
anda benar,0
jumat depan gamungkin dong ziko lagi yg inframe,0
maen santai big win,1
pak wakil cobain deh live d bigo cakep tuh biar gen z banget,0
gue rela begadang sampe pagi alexis,1
om garasi drift jga buat yg pake mesin v,0
gaji guru naik kan emang udah dari jmn sby bkn jokowi dan prabowo,0
gak salah emang kata sodara gw maen mandalika hari ini hasilnya mantep bgt brooo kapan lagi maen bntaran doang udah dikasi narik banyak gini kwkwkw makasih mandalika paling mantep kamu,1
wrc cocoknya bang,0
nakoda yg tangguh lahir dari seringnya mendapat hantaman badai,0
tebak anggaran ini berapa m,0
mager rumah rumah aja bareng tetep asik,1
tungguin bg gw mau jemur nasi basi dlu yak,0
nyari ngantuk disini,0
gila sih benefitnya ngak abis,1
nggak nyangka hasilnya bisa sebesar ini di mandalika luar biasa,1
alexis emang ga bikin kecewa withdraw dibayar tapi tapi,1
petir merah muncul auto makswin,1
habis ini wawancara wapresnya pengen tau lebih ngepantur mana,0
gibran bahlil siap mengguncang dunia,0
menuju indonesa emas,0
sehat selalu semuanya salam dari gampang jepe,1
alhamdulillah di kasih wd terus sama mandalika modal receh doang tiap main,1
seminggu main alexis gue udah bayar asuransi kesehatan,1
hearing without listening taking without speaking,0
konten yang paling ditunggu,0
o beneran gacor,1
belik cilok alfa k,1
semangat bosqu terbaik,1
tempo ga diajak nih hemm,0
gw demen gas wkwkwkww seru sering sih mah,1
beneran deh main bareng alexis selalu seru,1
rezeki a bikin senyum lebar terima kasih,1
menuju indonesia bubar kasihan para pendahulu kita,0
rezeki bikin senyum lebar terima kasih,1
game nya gacir sketer nggak prnh zonk,1
gk usah kasian sama w emang w knp,0
main situs segacor asli nagih sih,1
gak percaya menang ew mimpi realita,1
kosong orang orang pintar belajar serius mendengarkan dongeng,0
wowowoooooww bener bangeeet,0
